claim_id,project_id,precise_proposition,effect_family,mechanism,option_subtype,originator,recipient,intended_beneficiary_status,event_period,claim_direction,outcome_status,attribution_strength,value_status,boundary_recipient,boundary_org,boundary_sector,boundary_geography,boundary_chain,compensation,intent,timing,direction,beneficiaries,cost_bearers,access_barriers,evidence_sufficiency,source_quality,independence,coverage,time_lag,contrary_evidence,reviewer_confidence,commercial_reuse,fifth_sector_role,review_status,publication_status,notes,claim_type,method_ids,generating_intervention,fifth_sector_contribution,contracting_role,tie_change,option_state,option_holder,exercise_access,prediction,rival_explanations,disconfirming_evidence,observation_window,source_review_state,value_basis,value_review_status,permission_status,rights_status,consent_status,causal_assumptions,codebook_version,review_batch
C-G2-286,P79,"Five transversal LinkedIn searches identified approximately 74,000 profiles, of which roughly 32,000 were in creative and production roles",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,East London,,,,,,CELL programme,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case update; line 1-96; source: SRC-G2-079,METHOD_OUTPUT,,,LinkedIn skills search methodology and execution,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-287,P79,Company-level geography identified more than 40 relevant companies in five target East London boroughs,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,East London,,,,,,CELL programme,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case; line 50-96; source: SRC-G2-079,METHOD_OUTPUT,,,Company-level geographic analysis,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-288,P79,Five expert interviews completed with 15 additional interviews outstanding at time of business case update,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,East London,,,,,,CELL programme,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case; line 194-279; source: SRC-G2-079,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-289,P79,Emerging thesis: East London has substantial but atomised and under-capitalised creative-technology supply chain,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,East London,,,,,,CELL programme,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case; line 230-250; source: SRC-G2-079,DESIGN,,,,,,PROPOSED,CELL_CONSORTIUM,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-290,P79,CELL proposed as connective infrastructure for East London creative-technology supply chain,NETWORK,CONNECT,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,East London,,,,,,East London creative-tech sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case; line 250; source: SRC-G2-079,DESIGN,,,,,,PROPOSED,CELL_CONSORTIUM,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-291,P79,Critical skills were often Tier 3 or Tier 4 in prevalence across the five target boroughs,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,East London,,,,,,East London creative-tech sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case; line 100-150; source: SRC-G2-079,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-292,P79,"Outstanding evidence includes demand-side validation, tour-readiness economics, IP retention case studies, CoSTAR differentiation, governance, salary benchmarking and bid alignment",OPTION,,,,,,,BENEFICIAL,UNKNOWN,DESCRIPTIVE,NOT_APPLICABLE,,,,East London,,,,,,CELL programme,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case; line 260-279; source: SRC-G2-079,DESIGN,,,,,,UNKNOWN,CELL_CONSORTIUM,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-293,P79,Aberdeen Process described as methodology to reduce undercounting in LinkedIn skills searches,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,East London,,,,,,CELL programme,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,CELL business case; source: SRC-G2-079; method design - not independently validated,METHOD_OUTPUT,,,Methodological design for LinkedIn skills search,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-294,P80,"Southampton Forward existed in four distinct forms since 2010: fundraising vehicle, sector convening body, City of Culture bid vehicle, and legacy delivery organisation",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Southampton,,,,,,Southampton cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal 26/05; line 13; source: SRC-G2-080,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-295,P80,Trustees were within days of winding up Southampton Forward in 26/03 before council intervened to fund strategic review,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Southampton,,,,,,Southampton Forward,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 13; source: SRC-G2-080,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-296,P80,"Legacy programme delivered £5m across grassroots, capacity-building, governance and strategic capital work",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,Southampton,,,,,,Southampton cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 27; source: SRC-G2-080,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-297,P80,"Five-strand review methodology proposed: desk research, comparative model analysis, consultation, options development, playbook and report",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Southampton,,,,,,Southampton City Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 41-108; source: SRC-G2-080,DESIGN,,,,,,PROPOSED,SOUTHAMPTON_CC,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-298,P80,Minimum four organisational scenarios to be developed spanning full realistic range including option of not continuing Southampton Forward,OPTION,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Southampton,,,,,,Southampton City Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 89; source: SRC-G2-080,DESIGN,,,,,,PROPOSED,SOUTHAMPTON_CC,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-299,P80,"Comparative model analysis proposed including Liverpool, Plymouth, Wakefield and at least two further comparators",KNOWLEDGE,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Southampton,,,,,,Southampton City Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 53-63; source: SRC-G2-080,DESIGN,,,,,,PROPOSED,SOUTHAMPTON_CC,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-300,P80,"Review budget not to exceed £25,000 inclusive of expenses and VAT over approximately 40 days",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,Southampton,,,,,,Southampton City Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 130; source: SRC-G2-080,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-301,P80,"Governance structure created conflicts of interest with founding partners simultaneously as funders, trustees and decision-makers",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Southampton,,,,,,Southampton Forward,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 29; source: SRC-G2-080,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-302,P81,"WB6 creative economy baseline is fragmented: only Serbia has comprehensive figures; Kosovo, Albania and BiH have no published GVA or employment baseline; Montenegro's most recent mapping is from 2017",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,WB6 creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,PoC research brief; line 12-14; source: SRC-G2-081,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-303,P81,"LinkedIn penetration rates: Serbia 16.8%, Montenegro 21.5%, Albania 18.5%, North Macedonia 16.0%, BiH 10.4%, Kosovo 7.2%",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,Western Balkans,,,,,,WB6 creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,PoC research brief; line 48; source: SRC-G2-081,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-304,P81,"PoC designed to test whether LinkedIn and Lightcast can produce credible, repeatable creative economy baseline mapped to NACE and ISCO",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,British Council Western Balkans,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,PoC research brief; line 22; source: SRC-G2-081,DESIGN,,,,,,PROPOSED,BRITISH_COUNCIL_WB,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-305,P81,"Fully funded multi-year monitoring instrument proposed if PoC is positive, potentially financed by EU and World Bank",OPTION,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,WB6 governments and creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,PoC research brief; line 24-28; aspiration not commitment; source: SRC-G2-081,DESIGN,,,,,,PROPOSED,BRITISH_COUNCIL_WB,,Near-live creative economy data enabling earlier interventions for growth and market failure,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-306,P81,"PoC budget of £5,000 with six to eight week timeframe",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,Western Balkans,,,,,,British Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,PoC research brief; line 65; source: SRC-G2-081,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-307,P81,"Lightcast covers four of six WB6 countries (Serbia, Albania, BiH, Montenegro) at Set 4 confidence tier; Kosovo and North Macedonia absent",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,WB6 creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,PoC research brief; line 19; source: SRC-G2-081,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-308,P81,LinkedIn Penetration WB6 report with Lightcast addendum prepared as annex to PoC,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,British Council Western Balkans,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Source: SRC-G2-082,METHOD_OUTPUT,,,LinkedIn penetration analysis,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-309,P82,"Western Balkans Creative Economy Ministerial Meeting held in Kotor, Montenegro on 28 24/05 with Culture Ministers, UK Special Envoy, EU Commissioner and British Council leadership",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Briefing; line 1-6; source: SRC-G2-083,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-310,P82,Ministers endorsed joint declaration establishing regional creative economy cooperation framework with shared principles for cultural heritage monetisation and youth employment targets,NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-D,Briefing; line 13-17; source: SRC-G2-083,EFFECT,,,Meeting briefing and strategic framing,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-311,P82,British Council announced new multi-year funding programme for creative economy capacity building,PRODUCT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,Western Balkans creative sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-D,Briefing; line 19; source: SRC-G2-083,EFFECT,,,Programme design support,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-312,P82,World Bank confirmed technical assistance for youth employment initiatives in Western Balkans creative sector,NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,Western Balkans youth,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-D,Briefing; line 20; source: SRC-G2-083,EFFECT,,,Strategic positioning support,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-313,P82,Ministers committed to embedding creative economy strategies within national economic plans and developing culture-tourism synergies,NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,Western Balkans governments,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,STRATEGIC_ADVISOR,PENDING,G2-BATCH-D,Briefing; line 23-26; source: SRC-G2-083,EFFECT,,,Policy integration support,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-314,P82,Monitoring framework for creative economy impact measurement recommended as medium-term follow-up action,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,Western Balkans governments,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Briefing; line 77; source: SRC-G2-083,DESIGN,,,,,,PROPOSED,BRITISH_COUNCIL_WB,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-315,P82,Ministerial meeting agenda prepared for Kotor event,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Western Balkans,,,,,,British Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Source: SRC-G2-084,METHOD_OUTPUT,,,Agenda development,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-316,P84,Herefordshire creative enterprises grew from 645 in 2020 to 695 in 2023 despite COVID disruptions,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,Herefordshire,,,,,,Herefordshire CCI sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 28; source: SRC-G2-071,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-317,P84,Herefordshire CCI GVA increased by 38% from £83.2m in 2020 to £114.7m in 2022,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,Herefordshire,,,,,,Herefordshire CCI sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 29; source: SRC-G2-071,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-318,P84,"Creative industries mapping identified 4,100 creative workers vs 2,120 reported in national statistics, doubling when including freelance and self-employed",CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,,,,Herefordshire,,,,,,Herefordshire creative workforce,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 30; source: SRC-G2-071,CONTEXT,,,,,,,,,,,,,EXTRACTED,OBSERVED_AMOUNT,,,,,,1.3-candidate,G2-BATCH-D
C-G2-319,P84,Creative industries mapping exercise conducted 2023-24 providing evidence base for strategy update,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Herefordshire,,,,,,Herefordshire Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 2; source: SRC-G2-071,METHOD_OUTPUT,,,Creative industries mapping and evidence base,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-320,P84,County-wide co-production model proposed to build scale across dispersed cultural organisations,NETWORK,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Herefordshire,,,,,,Herefordshire cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 54; source: SRC-G2-071,DESIGN,,,,,,PROPOSED,HEREFORDSHIRE_HCP,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-321,P84,Cultural Investment Board proposed to improve coordination of cultural investments in Herefordshire,OPTION,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Herefordshire,,,,,,Herefordshire cultural sector,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 57; source: SRC-G2-071,DESIGN,,,,,,PROPOSED,HEREFORDSHIRE_HCP,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-322,P84,"Updated cultural strategy proposed with inception, desk review, stakeholder engagement, synthesis and action planning phases",DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Herefordshire,,,,,,Herefordshire Council and HCP,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 40-69; source: SRC-G2-071,DESIGN,,,,,,PROPOSED,HEREFORDSHIRE_HCP,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-323,P84,Somerset Cultural Strategy experience cited as cautionary precedent where council unable to accept recommendations due to budgetary pressures,CONTEXTUAL,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Somerset,,,,,,Herefordshire Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Proposal; line 24; source: SRC-G2-071,CONTEXT,,,,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-324,P84,Herefordshire Cultural Strategy reporting produced as part of consultancy deliverable,DIRECT,,,,,,,BENEFICIAL,REPORTED,DESCRIPTIVE,NOT_APPLICABLE,,,,Herefordshire,,,,,,Herefordshire Council,,,UNKNOWN,COMPLETE,CONTEMPORARY,,,,MEDIUM,,LEAD_CONSULTANT,PENDING,G2-BATCH-D,Source: SRC-G2-072,METHOD_OUTPUT,,,Strategy reporting,,,,,,,,,,EXTRACTED,NONE,,,,,,1.3-candidate,G2-BATCH-D
C-G2-325,P01-NES,"BRES data for Aberdeen City and Aberdeenshire filtered against creative industries SIC codes and adjusted to remove IT consultancy produces 3,305 employees",CONTEXTUAL,,,The Fifth Sector,,INTENDED,26/05,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from canonical report,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,BRES baseline; official employment count; excludes SIC 62.02 IT consultancy,CONTEXT,M-R3-001,Creative economy mapping commission,Mapping methodology applied to produce analysis,LEAD_CONSULTANT,,,,,,,,26/05,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-326,P01-NES,"IT consultancy sub-sector (SIC 62.02) accounts for 1,400-1,600 jobs and estimated £150M GVA in NE Scotland and is excluded from creative industries count to avoid double-counting with ONE Digital sector analysis",CONTEXTUAL,,,The Fifth Sector,,INTENDED,26/05,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from canonical report,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,IT consultancy exclusion rationale; £150M GVA excluded from creative economy total,CONTEXT,M-R3-001,Creative economy mapping commission,Mapping methodology applied to produce analysis,LEAD_CONSULTANT,,,,,,,,26/05,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-327,P01-NES,"Crosswalk methodology reduced 1,711 gross registered firms to 922 verified active creative core firms, with 789 entities excluded as brass plate registrations, personal service companies, nominee registrations, or industrial utility firms",CONTEXTUAL,,,The Fifth Sector,,INTENDED,26/05,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from canonical report,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Crosswalk filter; two-pass validation; 60% of corporate hub firms confirmed as noise,METHOD_OUTPUT,M-R3-001,Creative economy mapping commission,Mapping methodology applied to produce analysis,LEAD_CONSULTANT,,,,,,,,26/05,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-328,P01-NES,"LinkedIn analysis identified 8,000+ unique profiles of NE Scotland residents working in creative industries, with a further 4,000 IT services and IT consultancy occupations held separately",CONTEXTUAL,,,The Fifth Sector,,INTENDED,26/05,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from canonical report,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,LinkedIn treated as large-scale occupational survey; IT services held separately throughout analysis,METHOD_OUTPUT,M-R3-001,Creative economy mapping commission,Mapping methodology applied to produce analysis,LEAD_CONSULTANT,,,,,,,,26/05,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-329,P01-NES,"Tier 1 institutional anchors comprise 65 organisations with 1,210 workers (860 FTE) including public library sites, museum and gallery sites, and performing arts anchor organisations",CONTEXTUAL,,,The Fifth Sector,,INTENDED,26/05,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from canonical report,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Tier 1 baseline; BRES-confirmed; Creative Scotland funding records validated,CONTEXT,M-R3-001,Creative economy mapping commission,Mapping methodology applied to produce analysis,LEAD_CONSULTANT,,,,,,,,26/05,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
